product,r_k,se_r,a_k,se_a,b_k,se_b,eta_k,se_eta,r2,r2_on_g
8543,-0.017534858960444072,1.1673223190832385,-4.530782147120855,3.3877171875592396,-0.1964396121992065,0.4276593641583354,,,0.3075822021858613,0.26679086782752925
8544,1.4631244893090378,2.5805447192507516,-8.717191282411,4.872072118576413,-1.3482637863541589,1.2316013921553235,,,0.49012009429755665,0.47738473878309107
8701,1.2091359231659038,2.416651259225645,-0.37922098345064087,5.905007864914423,-1.3141518922315392,1.0101096368972897,,,0.4969134441561367,0.4827006402984101
8703,27.114065359687608,27.70307266619416,0.3997047474908758,4.283005192387167,-18.719475268663782,14.489331943944778,,,0.4853874915052877,0.48410796776613807
8704,4.065070200966546,5.15262024022948,2.1598454121866912,5.350084546702769,-2.7018945163517536,2.2031860793352607,,,0.4901395494419072,0.4837607695221873
8708,12.162672395600799,13.13587870347599,13.827163045600084,12.651317102546246,-8.435497921864156,6.525509688508324,,,0.48736749025779824,0.48467053105106894
8711,-0.16223583760234037,0.9788957980277239,4.882327801372642,7.6373275244983585,-0.931534554798243,0.6449315489478455,,,0.5087824743144911,0.47568994191659963
8802,4.540284658406716,5.574029985720757,1.476140422021151,3.0032801602568773,-3.404554572667163,2.599589383892466,,,0.48702693541398867,0.48120023905329845
8803,1.780271770344852,3.0295370900860386,0.224883663799593,2.648465175960767,-2.5630601943215248,1.9083627220629236,,,0.4928192611533656,0.4809588961786543
8901,2.38453147161224,3.364492450382308,-4.643241770530857,3.357392288446796,-2.015639919640692,1.5826998792997302,,,0.47848374305996,0.46952971286748457
9001,-0.8384544543690072,0.4100049685450798,-3.842461016241113,2.616513620428626,-0.2063447945598295,0.17685770857743885,,,0.43608965562141244,0.32447609250492926
9009,0.5118175214532201,1.7763501090005474,-0.6474371634091292,1.754520986423768,-1.5743180156203325,0.9809399498076131,,,0.4978356255565659,0.4781981189466079
9013,-0.7208220814950882,0.38439531481795713,-0.9924270013345011,0.4845430199389536,-0.1939058765699939,0.12942389422838582,,,0.5241663194842081,0.4309970530014625
9018,1.0776517034817403,2.2841535025784374,-9.251324764276593,5.421105397232154,-0.554854835313978,0.8963771741415769,,,0.3801140217319928,0.36113514566915994
9027,-0.30355512240078203,0.990121497871981,-2.981636442730408,5.4647352150230475,-0.5695733005211137,0.395155955890409,,,0.5201448411087904,0.48326693657595965
9030,-0.07148383742482979,1.2186185154410798,7.325300069267892,8.204807654940439,-1.074233233001791,0.8122923370980568,,,0.5084373977665656,0.47849624110657163
9031,-0.2282962450006976,1.0369204485005346,-11.705716228355277,6.256827277623016,-0.25423578760267945,0.2865448909356069,,,0.43513112950738564,0.39492321388479845
9032,-0.09464939340539985,1.176641704513499,-11.879053586832573,10.356389114367328,-0.1600695263605805,0.31170288732525225,,,0.3444772449373188,0.3038208230541394
9401,0.46257453068075166,1.6020762795804029,-9.858712514245033,4.8957877998635615,-0.71036395225498,0.6014144394877736,,,0.4921086964517767,0.47137320034723196
9403,1.0590935537531094,2.1711114915204144,-4.259080561426463,5.242825012234451,-1.2214012871342046,0.9751898939837054,,,0.49917421012650864,0.4846103242491836
9503,0.00574049083328387,0.9708951643180735,-1.1160778465091985,2.4022458009340757,-2.9505256191080873,1.9777760142676637,,,0.50367003264897,0.47440418891570735
9999,8.642246042567749,9.681034045027905,-4.21969239772356,3.459945487093346,-7.47389075443,5.836451049329909,,,0.48617867649550306,0.48249029113705866
